Número Mesa,País,Departamento,Provincia,Municipio,Localidad,Recinto,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos
21197,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio 6 de Junio,215,126,0,0,1,61,1,4,0,1,194,1,2
21198,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio 6 de Junio,224,134,0,0,2,55,4,7,0,0,202,0,8
21199,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio 6 de Junio,222,140,1,0,1,41,1,11,1,0,196,0,5
21200,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio 6 de Junio,52,29,0,0,0,14,0,2,0,0,45,0,1
21201,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U.E. Gran Bretaña,236,122,0,2,4,69,2,14,1,3,217,0,2
21202,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U.E. Gran Bretaña,237,119,1,0,0,90,3,11,0,0,224,0,2
21203,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U.E. Gran Bretaña,246,132,0,0,0,75,5,17,1,0,230,0,5
21204,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),231,36,0,0,1,142,2,20,0,0,201,2,8
21205,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),230,53,0,4,0,129,2,23,0,1,212,3,6
21206,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),223,39,0,2,0,126,4,25,1,1,198,2,8
21207,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),230,32,0,6,3,148,1,14,0,2,206,2,6
21208,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),227,30,0,4,0,151,3,15,2,0,205,2,5
21209,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),226,44,0,2,2,139,0,12,1,1,201,3,8
21210,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),225,35,0,5,1,144,2,16,0,1,204,0,6
21211,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Callapa (Plaza De Callapa),243,49,1,1,0,149,1,17,0,0,218,0,10
21212,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,225,116,1,2,2,76,1,10,1,0,209,0,3
21213,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,231,121,2,0,0,64,5,9,0,0,201,0,5
21214,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,227,93,1,4,0,84,1,7,4,3,197,2,3
21215,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,225,74,2,0,4,100,4,12,3,0,199,1,6
21216,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,219,103,0,1,0,75,1,13,0,0,193,3,0
21217,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,228,117,0,3,0,64,2,11,1,1,199,0,7
21218,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,226,77,0,0,0,113,2,9,0,2,203,1,8
21219,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,228,86,0,2,1,93,5,9,0,0,196,2,7
21220,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,226,54,0,1,1,131,2,11,1,2,203,3,7
21221,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,222,122,0,1,2,56,5,10,1,1,198,0,4
21222,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,218,132,0,1,0,52,3,6,1,1,196,0,2
21223,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,222,78,0,4,0,103,3,4,3,0,195,1,2
21224,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,225,91,0,2,2,84,4,8,0,0,191,2,2
21225,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,221,120,0,1,2,60,3,8,1,1,196,0,0
21226,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,230,124,0,2,0,70,6,4,0,0,206,1,9
21227,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,223,120,1,1,0,60,1,10,2,1,196,1,5
21228,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,U. E. Ff. Aa. De La Nación,42,23,0,0,0,11,0,1,0,0,35,0,1
21229,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,224,142,0,0,2,40,2,6,0,1,193,2,8
21230,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,229,150,0,0,1,31,4,7,3,0,196,1,4
21231,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,135,0,1,1,53,2,11,0,0,203,0,1
21232,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,159,0,0,0,28,1,4,1,0,193,0,4
21233,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,226,166,0,0,0,19,1,4,2,0,192,0,1
21234,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,229,153,0,0,0,37,1,6,1,0,198,0,3
21235,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,136,1,1,1,47,1,8,1,0,196,1,3
21236,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,224,164,0,1,0,28,1,6,1,1,202,2,1
21237,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,225,146,0,2,0,34,2,10,1,0,195,1,3
21238,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,232,95,1,5,1,80,1,20,1,0,204,0,1
21239,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,230,127,1,0,0,56,0,5,0,0,189,1,7
21240,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,154,0,2,0,32,2,1,0,0,191,1,5
21241,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,161,0,0,3,25,6,7,1,0,203,0,1
21242,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,222,151,0,1,0,42,4,2,0,0,200,0,1
21243,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,230,132,0,1,0,59,1,0,3,1,197,0,4
21244,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,234,173,0,0,0,19,1,5,1,3,202,1,4
21245,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,225,146,0,1,0,34,5,8,0,1,195,0,4
21246,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,223,121,1,1,0,67,3,6,1,0,200,1,6
21247,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,231,173,0,0,0,29,0,9,0,1,212,0,2
21248,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,224,141,0,0,0,47,2,6,0,0,196,2,3
21249,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,230,160,0,0,3,31,2,4,2,0,202,1,4
21250,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,231,106,0,4,0,82,0,9,0,0,201,1,4
21251,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,230,118,1,3,1,76,0,10,0,1,210,1,2
21252,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,231,145,1,1,0,35,3,4,2,0,191,2,4
21253,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,225,166,0,0,2,26,3,0,1,1,199,0,1
21254,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,152,0,0,1,31,1,11,0,1,197,0,4
21255,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,232,163,1,0,0,34,3,4,0,0,205,1,1
21256,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,219,147,0,1,0,24,3,6,0,1,182,0,3
21257,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,141,0,3,0,39,1,12,0,0,196,2,1
21258,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,153,0,0,2,33,2,9,0,0,199,0,4
21259,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,223,137,1,2,0,41,1,2,2,1,187,1,6
21260,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,230,0,0,0,0,0,0,0,0,0,0,0,0
21261,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,152,0,0,0,34,3,5,1,1,196,2,1
21262,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,152,0,0,0,33,2,6,0,0,193,0,4
21263,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,229,168,0,1,1,30,1,6,1,0,208,1,1
21264,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,225,151,0,1,0,29,1,5,2,0,189,0,6
21265,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,226,156,0,0,1,32,3,3,1,0,196,1,3
21266,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,140,1,1,0,44,1,5,1,0,193,1,4
21267,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,228,152,0,0,1,37,0,7,0,0,198,0,6
21268,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,222,120,1,2,0,57,1,7,0,0,188,1,4
21269,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,226,148,1,0,0,29,1,10,1,1,191,1,3
21270,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,223,154,0,1,1,32,3,6,0,1,198,0,6
21271,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,224,150,0,0,2,24,1,3,2,0,182,0,5
21272,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,227,149,1,2,1,38,1,6,1,1,200,0,6
21273,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Rosemari de Barrientos,40,30,0,0,0,6,0,0,0,0,36,0,0
21274,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,222,100,0,4,0,79,1,10,0,0,194,3,7
21275,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,232,109,0,4,1,83,3,10,0,1,211,1,5
21276,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,229,81,3,13,1,104,0,9,0,0,211,0,4
21277,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,231,70,0,5,0,103,4,14,3,1,200,0,2
21278,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,231,84,0,2,0,110,1,7,0,0,204,2,6
21279,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,233,150,0,4,0,41,5,7,1,0,208,1,0
21280,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,226,126,0,2,1,59,2,12,0,1,203,2,5
21281,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,233,117,0,5,1,80,1,11,2,1,218,1,3
21282,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,227,57,0,8,0,124,1,11,0,0,201,0,6
21283,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,225,69,0,2,1,115,4,6,0,1,198,2,9
21284,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,223,123,0,3,0,63,1,13,1,1,205,1,1
21285,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,227,62,0,12,0,115,2,11,0,0,202,0,5
21286,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,231,62,0,3,0,117,3,17,0,3,205,1,10
21287,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,230,134,0,1,1,47,3,7,2,0,195,0,6
21288,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,232,91,0,8,1,101,2,8,0,0,211,0,1
21289,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,227,101,1,4,1,78,0,14,1,2,202,1,4
21290,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Escuela Victor Paz Estensoro,111,42,0,0,0,45,0,11,0,0,98,1,1
21291,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,230,126,0,0,0,46,2,8,1,1,184,0,5
21292,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,233,140,0,2,1,44,4,9,1,0,201,0,3
21293,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,231,114,0,1,1,75,1,14,2,4,209,1,3
21294,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,146,1,1,1,32,1,6,0,2,190,4,2
21295,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,129,2,1,0,53,3,10,0,1,199,2,6
21296,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,130,0,0,0,51,3,7,4,0,195,0,3
21297,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,231,104,0,1,1,76,1,7,0,0,190,0,5
21298,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,135,0,2,0,45,5,6,0,1,194,4,5
21299,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,226,119,1,2,2,55,0,14,0,0,193,3,3
21300,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,152,1,1,1,41,2,6,1,0,205,2,1
21301,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,227,139,0,2,0,45,6,7,4,1,204,1,1
21302,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,231,137,0,1,0,47,4,5,1,2,197,1,5
21303,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Domingo Savio,42,28,0,0,0,3,0,1,0,0,32,0,0
21304,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,149,0,2,0,44,2,2,0,1,200,0,1
21305,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,167,0,0,2,21,2,1,1,0,194,1,1
21306,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,131,1,1,0,66,0,5,1,0,205,0,2
21307,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,147,0,0,2,31,3,3,2,0,188,0,6
21308,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,216,138,0,2,1,28,0,3,1,0,173,1,3
21309,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,164,0,2,1,20,2,4,0,0,193,1,3
21310,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,224,146,0,0,0,35,2,3,0,0,186,1,0
21311,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,215,130,0,0,2,20,13,2,1,0,168,15,1
21312,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,222,129,0,0,0,54,0,6,1,1,191,1,1
21313,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,231,151,0,0,0,38,1,5,0,0,195,1,5
21314,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,217,157,1,0,1,25,1,3,0,0,188,1,3
21315,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,107,0,2,1,80,4,6,1,2,203,1,5
21316,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,118,0,1,0,74,0,10,1,2,206,1,0
21317,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,138,0,0,0,46,3,5,0,0,192,0,4
21318,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,219,155,0,0,1,18,3,1,2,0,180,0,0
21319,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,160,0,0,0,21,3,2,1,1,188,0,3
21320,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,224,147,0,2,0,33,0,6,0,1,189,0,2
21321,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,147,0,0,1,40,2,4,0,1,195,1,1
21322,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,223,156,1,1,0,21,0,5,0,0,184,0,5
21323,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,151,0,1,0,25,2,2,0,0,181,0,3
21324,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,229,133,0,0,1,42,3,8,1,0,188,1,3
21325,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,222,110,1,0,0,54,3,10,1,0,179,1,5
21326,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,142,0,1,0,31,0,6,2,0,182,0,5
21327,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,154,0,2,0,24,3,7,2,0,192,0,0
21328,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,218,127,0,3,1,48,1,6,0,1,187,0,4
21329,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,157,0,1,1,36,1,4,1,1,202,0,2
21330,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,111,0,0,0,67,1,8,0,0,187,0,3
21331,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,229,90,0,3,0,93,5,6,0,1,198,0,9
21332,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,233,153,0,0,3,39,2,3,0,0,200,2,1
21333,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,233,143,0,0,0,44,0,1,0,0,188,1,9
21334,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,221,155,0,0,0,37,2,3,1,0,198,1,5
21335,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,158,0,1,0,14,4,4,2,0,183,0,4
21336,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,221,141,0,2,0,33,2,2,0,1,181,0,1
21337,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,230,142,0,0,1,28,4,11,1,0,187,2,5
21338,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,145,0,1,2,40,2,3,0,1,194,0,4
21339,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,231,157,0,1,1,29,3,5,0,0,196,1,2
21340,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,229,128,0,1,1,47,0,5,3,0,185,2,6
21341,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,228,92,0,1,1,95,1,7,0,0,197,0,5
21342,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,162,0,1,0,26,5,1,0,1,196,0,2
21343,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,225,152,0,0,0,16,4,2,4,0,178,1,2
21344,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,155,0,2,1,22,4,5,2,1,192,0,4
21345,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,166,0,0,0,20,4,2,1,0,193,0,4
21346,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,227,156,0,0,0,36,0,6,2,0,200,0,4
21347,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,231,158,0,1,1,33,3,1,2,0,199,3,2
21348,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,228,151,0,1,0,30,1,4,3,0,190,0,3
21349,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,222,105,1,4,0,64,2,9,0,0,185,0,6
21350,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,226,149,1,0,0,34,3,12,2,0,201,1,5
21351,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,224,150,0,0,0,25,2,1,1,0,179,1,4
21352,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,220,147,0,0,1,28,2,7,1,0,186,0,1
21353,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,228,154,0,1,1,18,4,12,0,0,190,0,2
21354,Bolivia,La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Franco Boliviano,223,157,0,1,0,24,1,3,1,0,187,0,0
